0.156226 430299570
10.120729 430299570
20.116863 430299570
26.069130 430299570
30.115908 430299570
56.069357 430299570
86.069200 430299570
116.069521 430299570
146.069460 430299570
176.069361 430299570
206.069471 430299570
236.069299 430299570
266.069503 430299570
296.069086 430299570
326.071974 430299570
356.071666 430299570
386.070795 430299570
416.071338 430299570
446.070684 430299570
476.071480 430299570
506.071199 430299570
536.071919 430299570
566.070979 430299570
596.071438 430299570
626.071272 430299570
656.071230 430299570
686.069798 430299570
716.069162 430299570
746.069022 430299570
776.069173 430299570
806.068997 430299570
836.070797 430299570
866.070027 430299570
896.069983 430299570
926.070430 430299570
956.070375 430299570
986.071770 430299570
1016.069764 430299570
1046.069459 430299570
1076.069708 430299570
1106.069976 430299570
1136.069542 430299570
1166.069792 430299570
1196.069683 430299570
1226.069678 430299570
1256.069769 430299570
1286.069638 430299570
1316.070563 430299570
1346.070003 430299570
1376.070427 430299570
1406.070315 430299570
1436.070176 430299570
1466.070296 430299570
1496.070799 430299570
1526.070672 430299570
1556.069909 430299570
1586.071540 430299570
1616.070064 430299570
1646.069754 430299570
1676.070507 430299570
1706.069963 430299570
1736.070152 430299570
1766.070713 430299570
1796.071167 430299570
1826.070541 430299570
1856.070883 430299570
1886.072287 430299570
1916.069644 430299570
1946.069779 430299570
1976.069809 430299570
2006.069788 430299570
2036.070162 430299570
2066.070229 430299570
2096.069532 430299570
2126.069974 430299570
2156.069922 430299570
2186.069693 430299570
2216.069757 430299570
2246.070338 430299570
2276.069978 430299570
2306.070271 430299570
2336.070123 430299570
2366.069471 430299570
2396.070542 430299570
2426.070089 430299570
2456.070410 430299570
2486.069630 430299570
2516.069925 430299570
2546.070040 430299570
2576.069878 430299570
2606.070005 430299570
2636.069848 430299570
2666.069740 430299570
2696.069888 430299570
2726.069694 430299570
2756.070983 430299570
2786.069750 430299570
2816.070229 430299570
2846.069675 430299570
2876.070507 430299570
2906.070269 430299570
2936.069561 430299570
2966.070836 430299570
2996.071297 430299570
3026.070536 430299570
3056.070123 430299570
3086.070360 430299570
3116.070837 430299570
3146.070428 430299570
3176.070167 430299570
3206.070580 430299570
3236.069977 430299570
3266.070085 430299570
3296.070887 430299570
3326.070934 430299570
3356.070493 430299570
3386.076021 430299570
3416.070683 430299570
3446.070753 430299570
3476.070108 430299570
3506.070255 430299570
3536.070150 430299570
3566.070186 430299570
3596.070458 430299570
3626.071065 430299570
3656.070101 430299570
3686.070780 430299570
3716.069830 430299570
3746.070956 430299570
3776.070079 430299570
3806.071082 430299570
3836.070669 430299570
3866.070882 430299570
3896.070377 430299570
3926.072806 430299570
3956.069805 430299570
3986.070259 430299570
4016.070514 430299570
4046.070870 430299570
4076.070222 430299570
4106.070104 430299570
4136.069940 430299570
4166.071103 430299570
4196.070543 430299570
4226.070193 430299570
4256.070774 430299570
4286.070772 430299570
4316.069916 430299570
4346.070559 430299570
4376.070083 430299570
4406.070269 430299570
4436.070390 430299570
4466.069873 430299570
4496.070109 430299570
4526.071067 430299570
4556.069916 430299570
4586.071687 430299570
4616.071384 430299570
4646.070608 430299570
4676.070046 430299570
4706.069734 430299570
4736.070186 430299570
4766.071103 430299570
4796.070728 430299570
4826.070005 430299570
4856.069850 430299570
4886.070935 430299570
4916.071010 430299570
4946.071660 430299570
4976.071249 430299570
5006.070744 430299570
5036.069799 430299570
5066.069665 430299570
5096.070863 430299570
5126.070038 430299570
5156.070511 430299570
5186.070416 430299570
5216.071100 430299570
5246.070236 430299570
5276.070880 430299570
5306.070233 430299570
5336.069903 430299570
5366.070674 430299570
5396.071059 430299570
5426.070061 430299570
5456.069913 430299570
5486.070523 430299570
5516.069793 430299570
5546.069669 430299570
5576.070304 430299570
5606.069898 430299570
5636.069757 430299570
5666.070765 430299570
5696.070852 430299570
5726.069318 430299570
5756.070369 430299570
5786.070370 430299570
5816.070218 430299570
5846.069517 430299570
5876.069652 430299570
5906.069739 430299570
5936.071494 430299570
5966.069823 430299570
5996.070318 430311858
6026.068787 430311858
6056.069137 430311858
6086.069522 430311858
6116.069124 430311858
6146.068877 430311858
6176.069038 430311858
6206.069600 430311858
6236.069469 430311858
6266.069332 430311858
6296.069701 430311858
6326.069276 430311858
6356.069123 430311858
6386.068907 430311858
6416.069001 430311858
6446.070160 430311858
6476.068785 430311858
6506.069419 430311858
6536.068979 430311858
6566.069051 430311858
6596.069188 430311858
6626.068808 430311858
6656.069062 430311858
6686.069091 430311858
6716.070104 229679422862
6746.071343 469111030046
6776.072123 709566668058
6806.073892 950153681806
6836.069723 1188278733966
6866.070646 1428017363098
6896.072429 1663486063386
6926.073766 1903703758330
6956.070042 2140978250894
6986.075168 2378264296762
7016.071835 2618155710650
7046.070878 2854007284238
7076.069811 3092831027640
7106.071508 3331662483469
7136.070306 3568530830165
7166.070613 3809012592535
7196.072382 4046228652726
7226.070328 4279735980284
7256.074414 4521237224708
7286.071227 4756908124948
7316.069987 4993353436588
7346.073143 5233736875619
7376.071326 5469949112076
7406.069525 5578539263703
7436.069754 5578539263703
7466.069759 5578539263703
7496.069744 5578539263703
7526.069696 5578539263703
7556.069338 5578539263703
7586.069046 5578539263703
7616.069350 5578539263703
7646.069665 5578539263703
7676.069926 5578539263703
7706.069646 5578539263703
7736.069802 5578539263703
7766.069416 5578539263703
7796.069401 5578539263703
7826.069317 5578539263703
7856.069486 5578539263703
7886.068775 5578539263703
7916.068919 5578539263703
7946.069124 5578539263703
7976.069260 5578539263703
8006.069294 5578539263703
8036.069254 5578539263703
8066.068734 5578539263703
8096.069325 5578539263703
8126.070178 5578539263703
8156.069056 5578539263703
8186.069064 5578539263703
8216.069681 5578539263703
8246.068877 5578539263703
8276.069319 5578539263703
8306.069190 5578539263703
8336.068966 5578539263703
8366.069103 5578539263703
8396.068854 5578539263703
8426.069781 5578539263703
8456.069324 5578539263703
8486.069137 5578539263703
8516.069127 5578539263703
8546.070106 5578539263703
8576.069570 5578539263703
8606.069024 5578539263703
8636.069122 5578539263703
8666.069826 5578539263703
8696.070128 5578539263703
8726.070584 5578539263703
8756.068957 5578539263703
8786.069804 5578539263703
8816.068897 5578539263703
8846.069482 5578539263703
8876.069943 5578539263703
8906.070055 5578539263703
8936.069019 5578539263703
8966.069506 5578539263703
8996.069045 5578539263703
9026.070128 5578539263703
9056.068990 5578539263703
9086.070024 5578539263703
9116.069039 5578539263703
9146.069049 5578539263703
9176.070232 5578539263703
9206.069381 5578539263703
9236.069783 5578539263703
9266.069789 5578539263703
9296.069111 5578539263703
9326.068927 5578539263703
9356.069127 5578539263703
9386.069679 5578539263703
9416.069469 5578539263703
9446.068902 5578539263703
9476.069779 5578539263703
9506.068911 5578539263703
9536.069313 5578539263703
9566.069018 5578539263703
9596.069654 5578539263703
9626.069457 5578539263703
9656.069903 5578539263703
9686.069000 5578539263703
9716.068784 5578539263703
9746.071376 5578539263703
9776.071232 5578539263703
9806.070768 5578539263703
9836.071410 5578539263703
9866.071732 5578539263703
9896.071100 5578539263703
9926.072366 5578539263703
9956.071435 5578539263703
9986.071059 5578539263703
10016.070745 5578539263703
10046.071174 5578539263703
10076.069755 5578539263703
10106.071445 5578539263703
10136.069259 5578539263703
10166.070569 5578539263703
10196.070632 5578539263703
10226.071114 5578539263703
10256.070797 5578539263703
10286.070404 5578539263703
10316.069142 5578539263703
10346.071926 5578539263703
10376.069539 5578539263703
10406.070063 5578539263703
10436.069655 5578539263703
10466.069783 5578539263703
10496.070695 5578539263703
10526.068715 5578539263703
10556.069529 5578539263703
10586.073128 5578539263703
10616.069690 5578539263703
10646.069775 5578539263703
10676.069501 5578539263703
10706.069083 5578539263703
10736.069792 5578539263703
10766.069813 5578539263703
10796.070290 5578539263703
10826.069860 5578539263703
10856.069368 5578539263703
10886.070039 5578539263703
10916.069802 5578539263703
10946.069489 5578539263703
10976.070794 5578539263703
11006.069965 5578539263703
11036.070618 5578539263703
11066.069613 5578539263703
11096.069873 5578539263703
11126.069820 5578539263703
11156.071174 5578539263703
11186.070145 5578539263703
11216.071550 5578539263703
11246.069665 5578539263703
11276.069394 5578539263703
11306.069686 5578539263703
11336.069219 5578539263703
11366.069867 5578539263703
11396.069832 5578539263703
11426.070005 5578539263703
11456.069992 5578539263703
11486.069787 5578539263703
11516.070629 5578539263703
11546.069776 5578539263703
11576.070479 5578539263703
11606.070352 5578539263703
11636.069720 5578539263703
11666.069566 5578539263703
11696.069648 5578539263703
11726.069781 5578539263703
11756.069821 5578539263703
11786.069784 5578539263703
11816.071778 5578539263703
11846.070445 5578539263703
11876.070061 5578539263703
11906.069704 5578539263703
11936.070446 5578539263703
11966.069884 5578539263703
11996.070343 5578539263703
12026.069935 5578539263703
12056.069820 5578539263703
12086.069905 5578539263703
12116.070496 5578539263703
12146.070106 5578539263703
12176.069895 5578539263703
12206.070277 5578539263703
12236.069670 5578539263703
12266.070811 5578539263703
12296.071330 5578539263703
12326.071334 5578539263703
12356.069765 5578539263703
12386.070561 5578539263703
12416.069084 5578539263703
12446.069875 5578539263703
12476.071054 5578539263703
12506.070438 5578539263703
12536.070777 5578539263703
12566.070091 5578539263703
12596.070373 5578539263703
12626.071524 5578539263703
12656.070023 5578539263703
12686.070482 5578539263703
12716.070492 5578539263703
12746.070616 5578539263703
12776.071154 5578539263703
12806.069808 5578539263703
12836.070497 5578539263703
12866.070988 5578539263703
12896.070519 5578539263703
12926.070528 5578539263703
12956.070948 5578539263703
12986.070453 5578539263703
13016.071001 5578539263703
13046.071158 5578539263703
13076.071315 5578539263703
13106.071790 5578539263703
13136.071119 5578539263703
13166.069941 5578539263703
13196.071207 5578539263703
13226.070472 5578539263703
13256.070234 5578539263703
13286.071137 5578539263703
13316.070421 5578539263703
13346.070142 5578539263703
13376.070819 5578539263703
13406.071198 5578539263703
13436.071519 5578539263703
13466.070874 5578539263703
13496.070703 5578539263703
13526.070475 5578539263703
13556.070097 5578539263703
13586.070758 5578539263703
13616.070644 5578539263703
13646.070811 5578539263703
13676.070043 5578539263703
13706.070747 5578539263703
13736.071842 5578539263703
13766.069939 5578539263703
13796.071829 5578539263703
13826.071398 5578539263703
13856.070295 5578539263703
13886.070683 5578539263703
13916.071711 5578539263703
13946.069829 5578539263703
13976.070462 5578539263703
14006.070685 5578539263703
14036.071446 5578539263703
14066.070718 5578539263703
14096.070424 5578539263703
14126.070778 5578539263703
14156.070746 5578539263703
14186.073776 5578539263703
14216.070681 5578539263703
14246.071558 5578539263703
14276.070873 5578539263703
14306.071137 5578539263703
14336.070469 5578539263703
14366.070164 5578539263703
14396.070338 5578539263703
14426.071268 5578539263703
14456.070578 5578539263703
14486.070827 5578539263703
14516.070637 5578539263703
14546.070109 5578539263703
14576.069949 5578539263703
14606.070689 5578539263703
14636.070292 5578539263703
14666.069918 5578539263703
14696.071391 5578539263703
14726.071069 5578539263703
14756.070681 5578539263703
14786.070915 5578539263703
14816.070551 5578539263703
14846.070299 5578539263703
14876.070144 5578539263703
14906.071041 5578539263703
14936.071286 5578539263703
14966.071445 5578539263703
14996.070710 5578539263703
15026.071892 5578539263703
15056.069830 5578539263703
15086.070213 5578539263703
15116.070512 5578539263703
15146.069735 5578539263703
15176.070213 5578539263703
15206.070282 5578539263703
15236.070866 5578539263703
15266.069686 5578539263703
15296.069176 5578539263703
15326.070346 5578539263703
15356.072207 5578539263703
15386.069168 5578539263703
15416.069861 5578539263703
15446.068505 5578539263703
15476.069245 5578539263703
15506.069001 5578539263703
15536.069222 5578539263703
15566.068912 5578539263703
15596.068753 5578539263703
15626.069401 5578539263703
15656.069498 5578539263703
15686.068686 5578539263703
15716.069431 5578539263703
15746.069437 5578539263703
15776.069216 5578539263703
15806.068971 5578539263703
15836.068922 5578539263703
15866.068619 5578539263703
15896.069089 5578539263703
15926.069536 5578539263703
15956.069103 5578539263703
15986.069108 5578539263703
16016.069127 5578539263703
16046.070602 5578539263703
16076.069493 5578539263703
16106.068894 5578539263703
16136.070380 5749273917151
16166.071271 5992599478527
16196.074164 6237468163891
16226.069964 6479505984031
16256.071592 6724222457279
16286.072792 6967621714499
16316.069862 7205490045251
16346.070238 7445539609779
16376.072359 7687360058719
16406.069447 7929605905919
16436.071466 8172333155199
16466.069687 8409086784279
16496.072903 8652103088708
16526.070734 8887497028037
16556.069446 9123816440565
16586.072974 9365042472951
16616.070328 9601594374304
16646.069257 9838494770453
16676.072362 10079391224781
16706.070395 10313846276781
16736.069892 10552824629395
16766.072107 10787759963940
16796.070441 11022814494802
16826.068896 11156666521216
16856.069125 11156666521216
16886.070113 11156666521216
16916.069512 11156666521216
16946.069400 11156666521216
16976.068923 11156666521216
17006.068661 11156666521216
17036.068858 11156666521216
17066.069467 11156666521216
17096.069300 11156666521216
17126.070067 11156666521216
17156.070169 11156666521216
17186.069410 11156666521216
17216.069453 11156666521216
17246.070108 11156666521216
17276.068983 11156666521216
17306.069176 11156666521216
17336.069406 11156666521216
17366.069026 11156666521216
17396.069470 11156666521216
17426.069730 11156666521216
17456.068574 11156666521216
17486.069242 11156666521216
17516.069011 11156666521216
17546.069734 11156666521216
17576.069062 11156666521216
17606.069321 11156666521216
17636.069349 11156666521216
17666.069488 11156666521216
17696.069057 11156666521216
17726.069353 11156666521216
17756.069226 11156666521216
17786.072492 11156666521216
17816.068984 11156666521216
17846.069160 11156666521216
17876.069171 11156666521216
17906.069866 11156666521216
17936.069799 11156666521216
17966.069520 11156666521216
17996.069984 11156666521216
18026.069253 11156666521216
18056.069539 11156666521216
18086.069285 11156666521216
18116.069739 11156666521216
18146.069203 11156666521216
18176.069366 11156666521216
18206.068878 11156666521216
18236.069662 11156666521216
18266.069140 11156666521216
18296.068720 11156666521216
18326.069194 11156666521216
18356.069531 11156666521216
18386.069402 11156666521216
18416.068824 11156666521216
18446.069415 11156666521216
18476.069522 11156666521216
18506.069437 11156666521216
18536.069534 11156666521216
18566.069348 11156666521216
18596.069585 11156666521216
18626.069899 11156666521216
18656.069127 11156666521216
18686.069877 11156666521216
18716.069686 11156666521216
18746.069267 11156666521216
18776.069859 11156666521216
18806.069200 11156666521216
18836.069072 11156666521216
18866.070002 11156666521216
18896.071113 11156666521216
18926.068955 11156666521216
18956.069440 11156666521216
18986.069668 11156666521216
19016.069217 11156666521216
19046.069486 11156666521216
19076.069512 11156666521216
19106.069128 11156666521216
19136.068956 11156666521216
19166.071193 11156666521216
19196.071919 11156666521216
19226.071743 11156666521216
19256.071417 11156666521216
19286.071671 11156666521216
19316.071093 11156666521216
19346.071248 11156666521216
19376.071128 11156666521216
19406.070850 11156666521216
19436.071494 11156666521216
19466.070866 11156666521216
